station,state,latitude,longitude,elevation,date,TMIN,TMAX,TAVG,AWND,WDF5,WSF5,SNOW,SNWD,PRCP,year_month
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170820,64.94,80.06,71.6,10.961006,300.0,25.053728,0.0,,0.0,2017082
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170126,37.04,51.08,42.26,13.42164,290.0,38.02798,0.0,,0.05118113,2017012
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170210,11.12,25.16,16.52,12.974252,290.0,35.119958,0.0,,0.0,2017021
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170214,22.1,33.98,27.14,9.618842,290.0,27.066974,0.0,,0.0,2017021
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170216,27.14,35.06,33.44,16.329662,290.0,36.014734,1.6141741,,0.07086618,2017021
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170225,48.92,69.08,57.02,10.961006,290.0,27.96175,0.0,,0.09842525,2017022
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170302,31.1,57.92,50.0,21.922012,290.0,53.015478,0.0,,0.0,2017030
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170303,20.12,35.96,31.28,14.54011,290.0,42.949248,0.1181103,,0.0,2017030
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170312,9.14,27.14,16.7,16.553356,290.0,33.106712,0.0,,0.0,2017031
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170317,27.14,42.08,32.72,9.618842,290.0,25.053728,0.0,,0.0,2017031
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170322,18.14,42.98,37.58,20.803542,290.0,48.09421,0.0,,0.0,2017032
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170408,37.94,48.92,43.16,16.105968,290.0,34.001488,0.0,,0.0,2017040
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170429,59.0,84.02,72.68,13.197946,290.0,44.067718,0.0,,0.0,2017042
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170519,57.92,89.96,80.24,15.882274,290.0,33.106712,0.0,,0.01181103,2017051
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170624,71.06,87.98,76.28,12.974252,290.0,31.988242,0.0,,0.0787402,2017062
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170704,66.92,82.04,75.92,6.263432,290.0,16.105968,0.0,,0.0,2017070
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170722,73.04,82.94,78.44,7.605596,290.0,19.908766,0.0,,0.0,2017072
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170813,69.98,86.0,76.28,10.06623,290.0,27.066974,0.0,,0.0,2017081
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170901,53.06,69.08,62.24,14.763804,290.0,31.988242,0.0,,0.0,2017090
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170903,57.02,64.04,59.72,12.974252,290.0,36.90951,0.0,,0.27952771,2017090
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170104,26.24,41.0,36.68,10.513618,290.0,36.014734,0.5118113,,0.16141741,2017010
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170108,6.26,17.24,12.38,13.197946,290.0,31.093466,0.393701,,0.03149608,2017010
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170113,21.2,53.96,41.36,18.790296,290.0,42.054472,0.0,,0.0,2017011
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170204,12.2,28.22,20.3,10.961006,290.0,29.08022,0.0,,0.0,2017020
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170214,17.24,32.0,23.18,10.513618,290.0,25.053728,0.0,,0.0,2017021
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170309,33.08,44.96,41.54,16.77705,290.0,50.107456,0.0,,0.0,2017030
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170311,5.18,16.16,13.1,21.474624,290.0,44.067718,0.0,0.0,0.0,2017031
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170313,8.24,31.1,17.42,6.71082,290.0,23.935258,0.0,,0.0,2017031
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170316,15.26,30.2,20.84,16.553356,290.0,35.119958,0.0,,0.0,2017031
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170321,32.0,50.0,40.82,9.171454,290.0,27.066974,0.0,,0.0,2017032
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170412,44.06,69.08,60.44,9.395148,290.0,33.106712,0.0,,0.05905515,2017041
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170413,37.94,55.04,46.4,10.737312,290.0,29.974996,0.0,,0.0,2017041
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170612,71.96,89.96,80.24,11.408394,290.0,25.948504,0.0,0.0,0.0,2017061
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170614,53.96,78.08,71.78,7.605596,290.0,19.01399,0.0,,0.0,2017061
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170621,57.02,78.08,69.08,11.408394,290.0,29.974996,0.0,,0.0,2017062
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170624,66.02,80.06,73.94,11.632088,290.0,29.974996,0.0,,0.09055123,2017062
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170722,66.02,82.04,73.76,5.816044,290.0,18.119214,0.0,,0.0,2017072
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170806,55.94,71.96,64.04,12.750558,290.0,29.974996,0.0,,0.0,2017080
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170808,59.0,73.04,64.58,5.59235,290.0,17.000744,0.0,,0.0,2017080
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170813,66.02,78.98,71.24,9.171454,290.0,23.040482,0.0,,0.01968505,2017081
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170831,51.98,73.04,62.96,10.737312,290.0,31.988242,0.0,,0.0,2017083
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170901,44.06,64.04,55.04,11.632088,290.0,29.08022,0.0,,0.0,2017090
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170105,27.14,33.98,31.82,14.763804,280.0,36.014734,0.0,,0.0,2017010
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170109,11.12,20.12,15.44,11.1847,280.0,23.935258,0.0,,0.0,2017010
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170113,25.16,57.92,48.56,16.329662,280.0,36.014734,0.0,,0.0,2017011
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170130,24.26,35.96,32.9,9.842536,280.0,27.96175,0.0,,0.0,2017013
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170202,29.12,39.92,35.78,13.42164,280.0,35.119958,0.0,,0.0,2017020
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170206,32.0,39.02,35.96,14.092722,280.0,38.922756,0.0,,0.0,2017020
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170217,23.18,41.0,30.38,13.869028,280.0,29.974996,0.0,,0.0,2017021
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170304,10.22,21.2,19.58,19.461378,280.0,42.054472,0.0,,0.0,2017030
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170310,23.18,37.94,34.16,8.276678,280.0,38.02798,2.5984266,,0.20078751,2017031
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170321,39.92,53.06,44.78,8.94776,280.0,23.935258,0.0,,0.0,2017032
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170417,48.92,75.02,69.62,14.316416,280.0,35.119958,0.0,,0.0,2017041
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170625,64.94,84.92,76.64,10.513618,280.0,36.014734,0.0,,0.0,2017062
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170628,57.92,78.98,66.74,10.961006,280.0,21.922012,0.0,,0.0,2017062
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170806,62.96,78.98,70.7,14.092722,280.0,31.988242,0.0,,0.0,2017080
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170826,60.08,73.94,66.74,7.605596,280.0,23.040482,0.0,,0.0,2017082
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170101,25.16,37.04,33.26,11.408394,280.0,29.974996,0.9055123,,0.09055123,2017010
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170125,30.2,39.02,33.44,17.000744,280.0,40.936002,0.0,,0.01181103,2017012
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170126,33.98,44.96,38.48,13.869028,280.0,36.014734,0.0,,0.09842525,2017012
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170130,18.14,30.2,26.24,10.513618,280.0,34.001488,0.0,,0.0,2017013
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170202,22.1,33.98,28.58,12.974252,280.0,40.041226,0.0,,0.0,2017020
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170217,18.14,35.06,25.16,16.77705,280.0,44.067718,0.0,,0.0,2017021
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170226,26.24,39.92,36.32,17.671826,280.0,44.067718,0.0,,0.0,2017022
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170303,16.16,31.1,25.16,13.869028,280.0,44.067718,0.0,,0.0,2017030
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170315,11.12,24.26,18.68,18.566602,280.0,38.922756,0.0,,0.0,2017031
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170408,33.08,44.96,37.76,15.882274,280.0,36.014734,0.0,,0.0,2017040
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170429,55.04,78.98,68.36,13.42164,280.0,42.054472,0.0,,0.0,2017042
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170519,53.06,84.02,73.94,14.092722,280.0,33.106712,0.0,,0.01181103,2017051
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170601,53.06,71.96,60.98,11.1847,280.0,29.974996,0.0,,0.0,2017060
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170602,44.96,66.02,58.46,11.855782,280.0,31.093466,0.0,,0.0,2017060
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170613,66.92,87.98,78.62,10.961006,280.0,25.053728,0.0,,0.01181103,2017061
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170703,62.06,80.06,71.96,10.513618,280.0,25.948504,0.0,,0.0,2017070
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170709,59.0,77.0,67.82,10.737312,280.0,23.935258,0.0,,0.0,2017070
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170907,53.06,69.98,61.16,9.395148,280.0,36.90951,0.0,,0.31102379,2017090
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170912,57.02,78.98,66.74,8.500372,280.0,19.01399,0.0,,0.0,2017091
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170101,33.08,44.06,39.92,14.092722,270.0,35.119958,0.0,,0.07086618,2017010
